t,bavg,bx_gsm,by_gsm,bz_gsm,speed,proton_density,temperature,pdyn,sym-h,file_name
2015-06-23 10:06:00+00:00,17.58,10.09,3.74,-13.9,631.7,0.38,320464.0,0.3,49,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:07:00+00:00,17.57,10.09,3.83,-13.86,631.7,0.38,320464.0,0.3,50,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:08:00+00:00,17.48,9.99,3.82,-13.83,637.7,0.4,306012.0,0.33,49,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:09:00+00:00,17.38,9.74,3.68,-13.9,635.2,0.41,286600.0,0.33,50,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:10:00+00:00,17.23,9.44,3.72,-13.93,633.4,0.42,269811.0,0.34,54,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:11:00+00:00,17.24,9.36,3.83,-13.96,630.4,0.45,243951.0,0.36,58,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:12:00+00:00,17.21,9.24,3.87,-13.99,630.5,0.45,244008.0,0.36,60,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:13:00+00:00,17.21,9.26,4.01,-13.93,632.8,0.44,245109.0,0.35,62,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:14:00+00:00,17.14,9.34,4.05,-13.78,631.1,0.41,246402.0,0.33,63,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:15:00+00:00,17.07,9.26,4.1,-13.75,630.4,0.45,253016.0,0.36,65,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:16:00+00:00,17.09,9.38,4.31,-13.63,630.3,0.46,254408.0,0.37,66,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:17:00+00:00,17.13,9.43,4.33,-13.63,631.0,0.44,249592.0,0.35,66,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:18:00+00:00,17.17,9.47,4.47,-13.61,634.6,0.41,266805.0,0.33,66,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:19:00+00:00,17.09,9.47,4.26,-13.58,636.9,0.39,280962.0,0.32,65,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:20:00+00:00,17.17,9.44,4.32,-13.67,638.5,0.38,290970.0,0.31,64,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:21:00+00:00,17.43,9.28,4.76,-13.96,639.6,0.25,210958.0,0.2,62,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:22:00+00:00,17.28,9.15,4.74,-13.87,638.9,0.28,215534.0,0.23,60,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:23:00+00:00,17.21,8.96,4.71,-13.92,636.5,0.37,231911.0,0.3,62,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:24:00+00:00,17.27,8.74,4.62,-14.15,630.9,0.31,272153.0,0.25,63,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:25:00+00:00,17.34,8.57,4.67,-14.34,630.9,0.31,272233.0,0.25,62,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:26:00+00:00,17.29,8.61,4.76,-14.2,666.3,0.26,141280.0,0.23,61,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:27:00+00:00,17.27,9.13,5.24,-13.69,659.3,0.24,145223.0,0.21,61,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:28:00+00:00,17.23,9.2,5.26,-13.58,641.2,0.23,180558.0,0.19,63,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:29:00+00:00,17.18,9.26,5.14,-13.53,641.2,0.23,180558.0,0.19,65,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:30:00+00:00,17.23,9.3,5.11,-13.56,641.2,0.23,180558.0,0.19,67,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:31:00+00:00,17.24,9.17,5.09,-13.68,635.6,0.24,160399.0,0.19,69,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:32:00+00:00,17.13,9.12,4.88,-13.66,637.1,0.25,174447.0,0.2,71,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:33:00+00:00,17.11,9.01,4.89,-13.7,640.1,0.28,202471.0,0.23,74,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:34:00+00:00,17.08,8.96,4.95,-13.67,642.0,0.27,194295.0,0.22,78,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:35:00+00:00,17.07,8.88,5.0,-13.7,642.0,0.27,194295.0,0.22,82,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:36:00+00:00,17.1,8.91,5.02,-13.69,642.0,0.27,194295.0,0.22,82,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:37:00+00:00,17.11,8.94,5.02,-13.7,643.7,0.24,164853.0,0.2,84,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:38:00+00:00,17.1,9.02,5.05,-13.62,643.7,0.24,164853.0,0.2,85,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:39:00+00:00,17.08,9.06,5.1,-13.55,643.7,0.24,164853.0,0.2,85,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:40:00+00:00,17.07,8.99,5.1,-13.59,642.5,0.18,150498.0,0.15,84,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:41:00+00:00,17.04,9.0,5.15,-13.51,646.5,0.16,127429.0,0.13,85,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:42:00+00:00,17.01,8.88,5.11,-13.58,657.0,0.15,111226.0,0.13,87,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:43:00+00:00,17.01,8.91,4.92,-13.64,655.4,0.14,103560.0,0.12,85,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:44:00+00:00,16.96,8.74,4.78,-13.72,651.0,0.12,89196.0,0.1,84,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:45:00+00:00,16.91,8.56,4.74,-13.79,652.9,0.14,114428.0,0.12,83,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:46:00+00:00,16.93,8.26,4.82,-13.97,650.5,0.14,113631.0,0.12,81,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:47:00+00:00,16.88,8.33,4.63,-13.93,638.5,0.13,108249.0,0.11,81,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:48:00+00:00,16.88,8.44,4.44,-13.92,644.5,0.13,109949.0,0.11,81,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:49:00+00:00,16.85,8.4,4.42,-13.92,652.3,0.14,104965.0,0.12,78,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:50:00+00:00,16.85,8.41,4.42,-13.92,652.5,0.14,104498.0,0.12,76,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:51:00+00:00,16.83,8.36,4.42,-13.92,644.9,0.14,95834.0,0.12,76,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:52:00+00:00,16.72,8.43,4.54,-13.71,642.7,0.15,102032.0,0.12,76,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:53:00+00:00,16.69,8.59,5.19,-13.33,646.5,0.15,107277.0,0.13,77,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:54:00+00:00,16.71,8.52,4.94,-13.5,656.4,0.16,107180.0,0.14,75,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:55:00+00:00,16.68,8.55,4.16,-13.69,649.5,0.15,101800.0,0.13,73,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:56:00+00:00,16.65,8.52,4.11,-13.71,649.6,0.15,101563.0,0.13,73,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:57:00+00:00,16.5,8.42,4.62,-13.4,653.1,0.16,95883.0,0.14,72,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:58:00+00:00,16.26,8.28,3.92,-13.44,646.5,0.21,170479.0,0.18,68,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 10:59:00+00:00,16.33,8.32,3.93,-13.48,644.8,0.23,190333.0,0.19,67,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:00:00+00:00,16.41,8.52,4.99,-13.09,651.9,0.18,142716.0,0.15,68,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:01:00+00:00,16.38,8.6,5.33,-12.87,658.6,0.18,147970.0,0.16,70,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:02:00+00:00,16.41,8.7,5.34,-12.83,659.8,0.18,148900.0,0.16,68,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:03:00+00:00,16.46,8.81,5.58,-12.74,649.8,0.18,128862.0,0.15,66,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:04:00+00:00,16.47,8.85,6.2,-12.42,654.9,0.16,106839.0,0.14,65,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:05:00+00:00,16.44,8.76,5.98,-12.55,658.5,0.15,93223.0,0.13,64,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:06:00+00:00,16.39,8.6,5.13,-12.96,659.6,0.15,90938.0,0.13,64,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:07:00+00:00,16.33,8.4,4.69,-13.19,659.6,0.15,90938.0,0.13,64,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:08:00+00:00,16.32,8.42,4.94,-13.08,660.3,0.19,108764.0,0.17,61,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:09:00+00:00,16.29,8.43,5.07,-12.99,660.6,0.19,109804.0,0.17,61,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:10:00+00:00,15.63,7.97,5.15,-12.37,666.9,0.21,142049.0,0.19,61,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:11:00+00:00,15.57,7.73,6.55,-11.82,655.8,0.5,319526.0,0.43,59,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:12:00+00:00,15.57,8.08,6.38,-11.68,657.7,0.55,286500.0,0.48,57,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:13:00+00:00,15.53,7.96,6.47,-11.65,658.2,0.55,279047.0,0.48,55,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:14:00+00:00,15.48,7.85,6.72,-11.53,658.7,0.55,279259.0,0.48,53,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:15:00+00:00,15.35,7.67,6.72,-11.47,658.7,0.55,279259.0,0.48,53,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:16:00+00:00,15.3,7.51,6.25,-11.77,647.2,0.61,291054.0,0.51,53,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:17:00+00:00,15.34,7.52,6.04,-11.92,647.2,0.61,291054.0,0.51,52,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:18:00+00:00,15.09,6.56,6.12,-12.13,645.7,0.61,286123.0,0.51,53,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:19:00+00:00,15.13,6.95,6.18,-11.93,645.7,0.61,286123.0,0.51,53,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:20:00+00:00,15.22,7.26,6.4,-11.74,635.9,0.57,207755.0,0.46,52,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:21:00+00:00,15.23,7.29,6.61,-11.61,635.9,0.57,207755.0,0.46,54,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:22:00+00:00,15.21,7.36,6.46,-11.64,638.8,0.58,169252.0,0.47,58,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:23:00+00:00,15.18,7.13,5.75,-12.11,639.0,0.58,166817.0,0.47,64,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:24:00+00:00,15.12,6.95,5.48,-12.26,632.7,0.61,138754.0,0.49,67,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:25:00+00:00,14.97,7.13,6.02,-11.7,633.7,0.64,143105.0,0.51,70,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:26:00+00:00,14.8,7.31,5.88,-11.44,639.1,0.78,167655.0,0.64,72,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:27:00+00:00,14.81,6.98,6.27,-11.45,631.8,0.79,164873.0,0.63,72,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:28:00+00:00,14.7,6.94,6.53,-11.18,631.6,0.79,164790.0,0.63,73,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:29:00+00:00,14.25,6.92,7.23,-10.07,629.5,0.98,290467.0,0.78,73,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:30:00+00:00,13.54,7.27,7.28,-8.51,629.5,0.98,290467.0,0.78,72,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:31:00+00:00,15.1,7.38,5.19,-12.11,,,,,76,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:32:00+00:00,15.21,7.42,5.14,-12.24,650.0,0.47,139508.0,0.4,76,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:33:00+00:00,15.26,7.21,5.21,-12.4,650.0,0.47,139508.0,0.4,82,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:34:00+00:00,15.21,6.98,4.99,-12.55,651.6,0.46,129380.0,0.39,82,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:35:00+00:00,15.15,7.1,4.41,-12.63,649.9,0.45,130691.0,0.38,82,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:36:00+00:00,15.17,6.74,4.14,-12.96,645.5,0.43,134100.0,0.36,83,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:37:00+00:00,15.2,6.87,4.62,-12.74,641.5,0.4,136838.0,0.33,80,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:38:00+00:00,15.17,6.9,4.7,-12.66,640.6,0.4,139477.0,0.33,81,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:39:00+00:00,15.15,6.91,4.7,-12.64,637.6,0.43,147635.0,0.35,81,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:40:00+00:00,15.16,6.63,4.91,-12.72,639.1,0.38,112339.0,0.31,80,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:41:00+00:00,15.12,6.67,4.59,-12.77,646.6,0.37,100849.0,0.31,79,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:42:00+00:00,15.08,6.84,4.18,-12.78,644.7,0.42,123276.0,0.35,77,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:43:00+00:00,14.8,6.44,5.03,-12.33,651.9,0.46,103131.0,0.39,77,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:44:00+00:00,14.22,5.61,5.66,-11.75,634.9,0.75,297379.0,0.6,79,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:45:00+00:00,13.92,5.36,5.51,-11.59,622.1,0.95,392752.0,0.74,80,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:46:00+00:00,13.69,4.84,4.36,-12.01,618.9,0.95,269740.0,0.73,83,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:47:00+00:00,13.96,6.31,4.52,-11.6,621.7,1.06,351220.0,0.82,85,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:48:00+00:00,13.89,6.43,4.34,-11.53,655.4,0.8,372531.0,0.69,84,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:49:00+00:00,13.88,6.53,3.96,-11.59,655.4,0.8,372531.0,0.69,81,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:50:00+00:00,14.04,6.67,3.99,-11.68,,,,,80,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:51:00+00:00,13.32,6.15,3.45,-11.27,633.5,1.05,478144.0,0.84,79,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:52:00+00:00,13.41,5.95,3.41,-11.46,632.2,1.06,471819.0,0.85,80,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:53:00+00:00,13.25,6.8,3.4,-10.84,617.8,1.26,403040.0,0.96,78,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:54:00+00:00,13.05,6.77,3.05,-10.72,617.8,1.26,403040.0,0.96,77,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:55:00+00:00,11.8,6.24,2.36,-9.71,,,,,79,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:56:00+00:00,13.13,5.83,3.62,-11.18,615.1,1.3,459399.0,0.98,82,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:57:00+00:00,13.16,6.35,3.0,-11.12,615.1,1.3,459399.0,0.98,84,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:58:00+00:00,11.16,5.67,2.47,-9.29,,,,,86,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 11:59:00+00:00,11.3,5.57,2.49,-9.5,579.8,2.01,709138.0,1.35,88,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 12:00:00+00:00,10.81,5.09,2.5,-9.04,581.6,2.0,699334.0,1.35,90,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 12:01:00+00:00,3.97,0.3,2.35,0.86,613.1,2.89,628208.0,2.17,90,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 12:02:00+00:00,3.15,0.06,2.64,1.71,613.1,2.89,628208.0,2.17,88,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 12:03:00+00:00,3.43,0.14,3.14,1.34,613.1,2.89,628208.0,2.17,91,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 12:04:00+00:00,4.56,0.43,4.38,0.57,,,,,96,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 12:05:00+00:00,4.56,0.43,4.38,0.57,,,,,99,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 12:06:00+00:00,5.6,0.8,5.1,-1.78,565.0,4.49,805688.0,2.87,98,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 12:07:00+00:00,5.24,1.28,3.43,-3.36,565.0,4.49,805688.0,2.87,94,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 12:08:00+00:00,4.77,1.85,0.95,-4.27,565.0,4.49,805688.0,2.87,98,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 12:09:00+00:00,5.14,1.86,1.16,-4.58,,,,,98,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 12:10:00+00:00,5.33,1.95,1.2,-4.74,,,,,100,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 12:11:00+00:00,4.86,1.86,0.71,-4.42,,,,,103,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 12:12:00+00:00,6.45,2.29,1.65,-5.79,,,,,102,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 12:13:00+00:00,6.63,2.69,1.69,-5.77,561.3,4.59,793170.0,2.89,103,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 12:14:00+00:00,7.02,3.33,2.25,-5.71,567.3,4.21,778656.0,2.71,105,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-23 12:15:00+00:00,6.01,1.4,1.8,-5.48,571.2,3.84,758984.0,2.51,107,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
